geneName	SKG_rep3
Cyth1	4888
AA536875	0
Gm9899	0
Slc19a3	0
Fancd2os	0
Cabs1	0
Pnpla3	0
Kifbp	4606
Alpk3	0
Calcb	47
Glra2	0
Tmem266	0
Atp8b4	2773
Sil1	1891
Polr3b	3118
Trim30b	0
Unc45a	13700
Slc24a5	52
Mir6978	0
Mir6977	0
Col1a1	316
Zfp1	2404
Rtraf	2534
Upf3a	1866
Mrpl33	814
Chpf2	844
1700020D05Rik	0
Kpna4	1142
Lilrb4a	0
Tesk1	3053
Hoxc13	0
Hoxc12	9
Klf9	2
Gm11568	0
Gm20172	0
Lama2	0
Ms4a20	0
Gm14295	1
Ercc1	1287
Slc39a14	100
Tceal7	0
Rhbdf1	0
Ankrd13b	1359
Maml2	1614
Rbm12	12
Olfr458	0
Tceal5	0
Ambra1	8542
Paqr6	0
Prkaa2	0
Csk	7976
Tmco5b	2
Bzw2	6518
Tomm20l	0
Slco3a1	515
Ccdc12	3641
Gm15085	0
Gpat3	1
Ube2d1	2305
Hkdc1	0
Nsun5	2314
Fam20b	1614
Hectd4	1937
Net1	5053
Coro7	7175
Ghdc	1453
4930503B20Rik	0
Clec14a	0
Ifitm1	0
Rabl2	3
Rabep2	2297
Wt1os	0
Coro1a	119820
4930412C18Rik	0
Noto	0
Fjx1	0
Cypt12	0
4930564C03Rik	0
Gm11238	0
Gm11236	0
Pnmal1	0
Lox	0
Gm11237	0
A830010M20Rik	1531
Dcun1d1	2956
Gm21190	0
Nf1	4
Oc90	0
Osbpl2	4408
C330011F03Rik	2
C230037L18Rik	0
Mrps5	3709
Krt32	0
Dhx57	1062
Adamtsl3	0
Rrm1	6446
Rrh	0
Rras	0
Rptn	0
Azgp1	0
Atp6v0d1	3802
Mrpl16	1410
Ccnt1	4280
Sumf2	0
Tbk1	3458
Ppp1r2	2124
Uqcrc1	21243
Zfp110	1653
Rgn	0
Slc50a1	4287
2610507I01Rik	0
Nsd3	1567
Gm7759	0
Aig1	1119
Trim43b	0
Naip6	0
Ggh	0
4930474H20Rik	0
Stradb	1277
Gtsf1	0
Cap2	8374
Ebpl	547
Inka1	642
Mrpl24	1960
Stx19	0
Tmem181b-ps	1739
Gem	173
Desi2	6287
Mmd	4002
Arhgap31	0
Sf3a1	13151
Slc9a1	687
Cd302	0
Serpinb1a	0
Hhip	0
Yipf4	4180
Eri3	3528
Calr3	0
BC024978	2
Trim34b	0
Ccdc8	0
Apobec1	0
Marchf5	5991
Hpgds	228
S100a5	0
Gm15511	0
Cdc42ep2	0
Exoc8	1770
Gmip	5950
Mir21a	0
Mir20a	0
1700019G24Rik	0
Ttc30b	656
Tollip	6988
Olfr146	0
Olfr507	0
Olfr502	0
Olfr494	0
Olfr483	0
Olfr478	0
Mir6930	0
Slc17a8	0
Exd1	101
Scgb1b30	0
Zfp770	1027
Cep290	337
Llgl2	1437
Rft1	153
Slc25a48	0
1700006H21Rik	0
Stc2	11
Klhl42	966
Vmn2r99	0
Ubash3b	1148
Neil1	2700
Redrum	0
Gm38431	0
Serpine1	0
Zscan2	18
Zfand5	13641
Trim25	1004
Brd7	6191
Slc25a10	1019
Ppib	3054
Pparg	0
Ppara	0
Sgsh	700
Cybb	0
Aebp2	3811
Aebp1	1
Prl2c3	0
Prss54	0
Clca3a1	1
Gm15631	0
Gm11665	0
1700012D01Rik	1
Gm10635	0
Pdcd5	2454
Ppm1d	5906
Tsnax	6028
Spint1	2
Pi16	0
Abce1	12275
Sigirr	4570
Abcb6	1
Ccdc86	4169
Speer4a	0
Gmnc	0
Gng2	113
1700025C18Rik	0
Ptprh	0
Gpr137c	2
Zfp382	1832
Oacyl	0
Cog3	2871
Gm7714	0
1110019D14Rik	0
Gm6642	0
Rps19-ps3	0
Nemp2	1714
Klhl8	1
Hsfy2	0
Cd55	0
Dad1	8130
Gpr37	0
Acsl4	1003
Hspa12a	0
Adamts8	1
Rbms1	435
Mgat4c	0
Mrfap1	12306
Gramd3	668
Tmem35a	466
Saraf	14052
Lmbr1	0
Larp6	0
Pigm	3517
Cldn9	0
Slc25a30	1188
Abcg8	0
Haus7	3250
Olfr984	0
Sfxn1	7480
Smc1b	2
Lrig2	1865
Il13	7
Thop1	1209
Serpinb7	0
Cwf19l2	1226
Mir6928	0
Mafk	2013
Nid1	0
Phex	0
Abcb1a	0
Zfp398	58
Fam166c	0
A630012P03Rik	0
Mlc1	0
Fkbp10	2
Pacsin1	3507
P2rx5	0
Oser1	1775
Abat	1093
Dbndd1	1
Dhdds	384
1810046K07Rik	0
Syp	0
Syngr2	3121
Syngr1	264
Swap70	6496
Svs5	0
Svs4	0
Gm17751	0
Dppa2	0
Dppa4	0
Zbtb8a	899
Wdr75	3311
Tex47	0
Gm13277	0
Snx2	4605
Dennd1b	257
Npm2	0
Slc25a29	3
Slc25a15	771
Mageb1	0
Snord42b	0
Mymk	0
Mir1952	0
Mir669m-2	0
Arntl	1898
Gm13830	0
Lcat	1
Lbp	0
Olfr908	0
Olfr25	0
Olfr1130	0
Olfr910	0
Olfr915	0
Olfr921	0
Snora3	0
Gm4926	0
Mir5118	0
Greb1l	0
Otx1	0
Sub1	21145
Olfr1446	0
Olfr1447	0
Trmt12	188
Olfr1448	0
Olfr1453	0
Map3k5	604
Saa1	0
Copa	23357
P4hb	21478
Surf2	1849
Defa34	0
Spock2	97
Olfr209	0
Mrgprx1	0
Mrgprb5	0
Mrgprb3	0
Dbx2	0
Klhl26	5196
Chdh	2267
Lrsam1	3
Ints7	1491
Trp53bp2	1277
Rhox3h	0
Kazald1	12
Irf9	2982
Capn8	0
Gfi1b	103
Septin6	18474
Bpifa5	0
Gm7104	2
Vmn1r165	0
4930555B11Rik	0
Ttc37	1841
Snta1	0
Snrpe	2736
Snrpd1	1160
Snrpb	25476
Itgb8	0
H2al1i	0
Mir470	0
Fam214a	420
Olfr1337	0
Olfr1356	0
Gm11110	347
Rbfox1	0
1700012P22Rik	0
Spaca4	0
Zcchc10	1165
Myl1	0
Kras	15110
Il4	134
Sugt1	2307
Il17rc	0
Dgkq	0
Abcf1	7556
Gm16907	0
Gm10390	2
Scgb3a2	0
Lta	0
Lst1	0
Lrrn3	0
Anxa1	0
Kcnk1	0
Tspyl1	8832
Foxl1	0
Mir292b	0
Thap7	1476
Sectm1b	0
B3gnt3	0
Cd86	743
Hsd17b12	3175
Taf13	1841
Pno1	1469
Farp1	0
Olfr887	0
Gjd2	0
Gng3	2
Klk1b22	0
Gm11426	0
Vit	6
Zfp52	567
Dync1h1	6520
Zfp101	1
Gm17359	0
Mtx1	2773
Pnliprp1	0
Pigr	0
Lysmd2	2
Glmp	4883
Rec8	1
Gm11166	0
Nr1h2	7076
Pmvk	4
Mir6960	0
Nat9	566
R3hdm1	3949
Mir7078	0
Efna1	0
Pgrmc1	9408
Glt6d1	0
Olfr1026	0
Olfr52	0
Olfr1046	0
Olfr1043	0
Olfr1457	0
Fam111a	2243
Vmn1r14	0
Vmn1r15	0
Vmn1r13	0
Vmn1r11	0
Tspo	5994
Olfr345	0
V1ra8	0
Vmn1r52	0
Vmn1r42	0
Zfp512b	1274
9930111J21Rik1	0
Tmem207	0
Mir7037	0
Gm29536	0
AF357355	0
Eif1ad	6310
Gm36595	0
4930552P12Rik	0
1700100L14Rik	0
Ampd2	3699
Gm11762	0
Hnf4a	0
Laptm4a	5477
Sprr3	0
Sprr2h	0
Sprr2a1	0
Foxl2os	0
Gm6150	0
6820408C15Rik	0
Lratd1	0
1700001J11Rik	0
Pou4f3	0
Hyal6	0
Cd81	9879
4933431E20Rik	0
Wnt3	0
Wnt2b	0
Bcap31	10199
Fkbp9	0
Slc6a20b	0
Rpl7l1	10639
Rhod	2
Zfp36l1	7649
Rsph9	0
Mir7665	0
Gata2	0
Gata1	0
Bnc1	0
Bmp8b	0
Car5a	0
Ly6f	0
Olfr1274	0
Olfr1209	0
Lsm6	2016
Dpep3	0
Srxn1	0
Gm21283	0
Gm17026	0
Gm15908	0
Ccdc15	190
Irak4	2205
Cd55b	0
Purb	2552
Tubb6	0
Spata6	2781
Rbmxl2	0
Ears2	1303
Pate6	0
Gstm7	308
4930525C09Rik	0
Fxyd3	0
Prr14	11282
Chrdl2	0
Prkch	44004
Slc35b4	971
Kcnj2	0
Tcl1b5	0
Dnajb1	10991
Pabpc1	18002
Atrn	1179
P2rx1	552
Hao1	0
Hand2	0
Ermp1	655
Gm32688	0
Upp1	0
Smbd1	0
Nudt19	2315
Tars	8176
Nfat5	989
Gm10220	0
Gm20831	0
Mir7079	1
Snapc3	3080
Gm5893	0
Cyp2d11	0
Septin9	3576
Pdcd7	1182
Kcnq1	0
Olfr471	0
Nrtn	0
Nrp1	165
4933400F21Rik	0
Ccdc63	0
Ssr2	8623
Atpsckmt	338
Espl1	1
Gpatch2	2884
Olfm2	0
Rnf19a	22914
4930579H20Rik	0
Kcnh4	63
Zfp366	0
Mir6968	0
Htra4	0
Ripor3	0
Gm16104	0
Mir193a	0
Adh6-ps1	0
Gm20110	0
Rgsl1	0
Snord12	1
Crcp	762
Crat	4
Crabp2	0
Cpox	788
Arid3b	3172
Mcts2	968
Olfr767	0
Olfr725	0
Olfr726	0
Olfr62	0
Olfr601	0
Serpini1	457
Hoxb9	0
Hoxb6	0
Hoxb5	0
Gm8978	0
Stap1	2088
Ttyh1	0
Mir7080	0
Ttpal	5120
Cdk7	6007
Olfr824	0
Tex12	0
Col27a1	274
Pla2g2a	0
Myom3	0
Reep3	755
Pla2g2f	0
Pla2g2e	0
Igfbp6	0
9530027J09Rik	1
Slc8b1	269
Primpol	1379
Jam3	1
Cpa4	1
Cpa6	0
Mtif3	826
Svs1	1
Mir7041	0
Vmn1r63	0
Actg1	69346
Nek1	4
Ptbp2	221
Olfr398	0
Olfr411	0
Olfr402	0
Olfr410	0
Olfr401	0
Olfr1451	0
Foxp3	0
Mup18	0
Tgds	423
Arpc2	45154
Fbl	3437
Fbn1	2
Zic4	0
Ebi3	0
Xpo7	1869
Vmn1r216	0
Vmn1r197	0
Ift81	679
Rad51ap2	0
Rheb	11529
Olfml3	1
2900026A02Rik	1
Fbxo9	5434
Aif1	45
Sfpq	6603
Arid5b	1402
Ankrd29	0
8430431K14Rik	3
Fbxw2	7074
Ttc3	10508
Lamb3	0
Lamb2	0
Sdhaf4	502
Gm14015	0
Pom121l12	0
Mef2a	220
Fas	435
Mageb5	0
Mir7082	0
AU015836	0
Vmn2r7	0
Cryl1	0
Syt13	2
Eppk1	2
Pou5f1-rs8	0
Pou5f1-rs1	0
Gata6os	0
Rap1gapos	0
Il1rapl1	0
Stx1a	2
Mocs3	401
LOC108167416	0
Rdh14	2416
Tmprss6	0
Olfr1445	0
Olfr1443	0
Olfr1442	0
Olfr1477	0
Nes	575
Zfp120	473
1700022H01Rik	0
Efcab3	0
Mylk2	0
Dnpep	4207
Gspt1	9051
Lingo2	0
4930429H19Rik	0
Rbx1	3279
Rbms2	2764
Prrg2	327
Carm1	1279
Mzb1	0
Slc4a8	7
Tmem147	2981
Dnajc30	459
Ensa	9560
Ms4a6b	2294
Cts7	0
Fam133b	4469
Lrrc3c	0
Olfr339	0
Olfr342	0
Ankk1	0
Nxpe4	0
Gatb	997
Clec4b1	0
Pdha2	0
Plxna1	332
Cyp8b1	0
Rock2	4353
Cntrl	5957
Vmn1r171	0
Gm15997	0
Mir379	0
Sfrp1	0
Rax	0
Tmem50b	359
Zfp558	884
Tle7	0
Cs	17334
Tchp	13
Gm2027	0
Gm20751	3
Exoc6b	1495
Asic3	17
Mitd1	2214
Cetn3	3400
E330034G19Rik	0
Psmb2	9526
Blm	0
Gm7762	0
Rbm26	6760
Vmn2r15	0
Vmn2r14	0
4930558J18Rik	0
Mir344g	0
Mir344c	0
Sbf1	16557
Ankfn1	0
Sdc2	0
Zfp598	683
Gm12789	0
Gm20098	0
Olfr1289	0
Olfr1347	0
Olfr460	0
Olfr461	0
Olfr745	0
Slc22a26	0
Cit	2
Mcpt1	0
A330023F24Rik	5
Mir142b	29
H2-T9	0
Acaca	44
Tcfl5	0
Tdp1	5369
Pttg1ip	6570
Trim15	0
Gm10324	0
Gfi1	1609
Hax1	3850
Trmt1l	2374
Smco3	0
Ripor1	922
Tomm20	3322
Spint4	0
Dnajc21	228
Prrt1	1682
Pak4	1730
Tmx4	3
Tmem242	1705
Krtcap3	436
Cdc42ep1	0
Atp6ap2	7334
Gm20931	0
Gm6812	0
Gm5885	0
Ermn	0
Pmch	0
Fam124a	0
4933404G15Rik	0
Cyp3a41b	0
Adam10	5440
Cd300lb	0
Fbxl18	0
H2al1n	0
Pigc	1434
Pth1r	1
Creb3l1	1
Nedd1	2066
Ndrg1	1765
Ncoa3	4588
Atp10a	13
Rraga	761
Gm20877	0
Atp1a3	2
Zfp870	2
Cd200r4	0
Atl2	1857
Lrrc4c	0
Mir7083	0
Mir6236	1509
Mir466p	0
Gm20319	0
Incenp	1881
1700123O20Rik	3619
Tspan5	8628
Cox8b	0
Rmst	0
Zfp133-ps	0
Gm10536	0
Gm5095	0
Snora52	0
Vmn1r62	0
Olfr823	0
Acnat2	0
Tnfrsf13c	0
Arfgap3	2
Gm33677	0
Gm33619	0
Tm6sf1	5590
Kctd1	381
Plxnb2	655
Zfp691	289
Ncapg	0
Vstm5	0
Tmem234	6682
Clvs1	0
Vmn1r44	0
Vmn1r53	0
Gm20619	0
Osr1	0
Mak16	4015
Tenm3	0
Exosc9	2616
Ung	155
Slc39a12	0
Cdc20b	0
Bglap3	0
Mir7084	0
Vmn1r77	0
Vmn1r31	0
Dcx	0
5530601H04Rik	590
Ptgs2os	0
Lima1	0
Dpm3	439
Uckl1	4333
Plpp4	0
Rpl5	5846
Gm2115	0
Pitx1	0
Cd19	0
Tpp1	9176
Cldn4	0
Scgb2b7	0
Ccpg1os	83
Fbxw17	5
Pdlim2	3530
Tex2	1
Rnf133	0
Lrrc4b	0
Ddias	1
Lhx2	0
Gm8709	0
Them4	1
Baz2a	4934
Gm6623	2
Gal3st4	0
Mir669p-1	0
Map3k7cl	0
0610040B10Rik	0
Gdpd4	0
Pkhd1	0
4833419F23Rik	0
Mir5114	0
Mir5113	0
Mir5112	0
Dscaml1	0
Tmem87b	388
Gsdmc	0
Abcg5	0
Abca12	0
Chodl	0
Dnajc17	12
Clps	0
Gm10037	0
Gpi1	15467
E230016K23Rik	0
Ccdc39	90
Nubpl	343
Mtfr1l	5946
Tex45	0
Rpl18a	15681
Gm13287	0
Mdm2	5097
Adgrg7	0
Ccdc14	212
Ksr2	192
Gm6760	0
Gm9112	0
Cyp2j9	0
Mmp17	1
Vmn1r73	0
Vmn1r233	0
Nceh1	1897
Inca1	2
Mir17hg	193
Gm6815	15
AA413626	0
Furin	116
Ifna9	0
Ifna4	0
Ifna1	0
Ifit3	1
Ier2	10147
Sh2d1b1	0
Id2	5275
Llph	1254
Lbr	22754
4930515L03Rik	0
Kat14	2034
Cela2a	0
Git2	9088
Tef	2
Ostf1	2252
Tmed9	14523
Saysd1	568
Kcnc2	0
2810001G20Rik	1985
D630029K05Rik	0
Itgax	0
Upf3b	3189
B3gat3	2400
Aldh3b3	0
Usp16	3157
Hdhd3	1026
Ccsap	720
Tgs1	4441
Apobr	2
Ckap5	4467
Magi3	857
Snora78	15
Gm13315	0
Tob1	1593
Mlf1	0
Adam11	1
9430037G07Rik	0
Anapc4	5868
Zfp612	0
A4galt	0
Olfr1507	3
Mir1197	0
4933430M04Rik	1
Mir99b	0
Snora2b	0
AI115009	0
Vmn2r123	0
Nhsl2	0
Tex19.1	0
Itgb1	6197
Pate1	0
Samt1c	0
Gm21586	0
4930558K02Rik	0
Gm3259	0
Zfp493	0
Gnl3l	1350
Tomm7	747
Ndufa2	1546
Ndp	0
Ndn	0
Ncoa1	1413
Caps2	0
Snhg3	291
Tm4sf19	0
Ccdc138	3
Dqx1	23
H2-M10.5	0
Ppm1n	0
Crebl2	0
Ago2	3848
Gphn	2487
Fam91a1	3491
D630003M21Rik	0
Gm29461	0
Slc39a4	3
Muc5b	0
Adgrl4	0
Il1f5	0
Tyk2	4398
Il15	0
Ciao3	1048
Cfap206	0
Fam24b	0
Mgat4d	0
Fam81a	2
Cenpp	0
Scp2d1	0
Mrps22	1425
Zscan4b	0
Olfr1348	0
Snord58b	12
6330415G19Rik	125
Gm36633	0
D030018L15Rik	0
E4f1	3889
Plcd3	0
Gm10354	0
Olfr1303	0
Olfr1330	0
B430010I23Rik	0
1700047E10Rik	0
Zpld2	0
Bahd1	940
Prss38	0
Fam83b	0
Tulp4	194
Slc2a9	1049
Vmn1r36	0
Hmgn5	239
Auh	1625
Pdzrn4	0
4930563E22Rik	37
Tufm	5650
Pdzph1	0
Ift27	1673
Arl2bp	1297
Thoc3	2064
Car9	0
Gga3	4765
Mir6957	0
Phf20l1	5683
Acot5	0
Kdm5d	0
Mir743	0
Mir804	0
Spns1	2650
Actl6b	0
1700031F05Rik	0
Ifnar1	2896
Gm6710	0
Gm14461	0
Sult3a1	0
Akap8l	14704
Asns	1
Aoah	0
Arhgap9	16376
G6pc3	2158
D130040H23Rik	0
Mea1	2595
Mir6947	0
Mir6944	0
4930522O17Rik	0
Bves	0
Aff1	141
Ptrh2	1254
Emc9	0
Lcn8	0
1110051M20Rik	1603
B930092H01Rik	0
Nfkbil1	2
Bcl2a1d	2
Bcl2a1b	389
Polr3d	2778
Wars	6622
Il4i1b	0
Ppp2r2d	1857
Rbbp8nl	0
Ormdl3	4375
Hyal4	0
Echs1	5064
Rfc3	966
Bmyc	831
Fbxw21	0
1600027J07Rik	0
Gm10310	0
Mir140	0
Dcst2	0
Parm1	829
Snord95	234
Tmem170b	2
Sfta2	0
Ssty2	0
Ftl1	85655
2210420H20Rik	0
4930549G23Rik	0
Gm32200	13
Hpse2	85
Vmn2r96	0
Mir1934	0
Ttc13	5242
Slc52a3	0
Gm21671	0
Gm5862	0
Rnf138rt1	0
Limk2	5609
Acap3	1189
9430041J12Rik	0
Wdr20rt	0
Col4a3bp	93
4930579F01Rik	0
2210409E12Rik	0
Gm7904	0
Bcap29	1488
Ceacam11	0
2010016I18Rik	160
4933427E11Rik	0
Klhl25	4614
9230116L04Rik	0
Hspb6	253
Polr2a	10057
Mir1982	0
Adgrf2	0
Ntf3	0
Btn2a2	310
4933408N05Rik	0
Aarsd1	250
Sla2	2211
4930474N09Rik	0
Angptl7	0
Lifr	0
H2bc21	0
H2ac21	0
H2ac19	0
Marveld2	0
Ppfibp1	1619
D030045P18Rik	0
Mc4r	0
Sbds	2219
Hpf1	4522
Dzip1	1653
Klhl23	1
Zfp938	550
Rab3ip	1600
Olfr459	0
Pdcd11	3575
Olfr890	0
Olfr742	0
Olfr738	0
Rab11fip1	1488
Rab4b	5286
Med4	2327
Tmem101	1217
Slc52a2	1381
Eif2s1	11896
Qpctl	1308
Plet1	0
Paxbp1	8402
Pop7	1736
Abhd14b	0
Fahd2a	624
Mecom	1
Uqcrb	1302
Lmo3	0
Slf2	87
Zfp839	5
Bsn	3
Birc6	1290
Cort	15
Chl1	0
Rac1	14134
Rpl13a	6063
Tst	0
Tpbpa	0
Swt1	1258
Itga9	0
Selenof	11578
Trim8	13212
Setbp1	0
D930028M14Rik	0
H1f4	359
Mir6969	0
Ankrd13a	8196
Olfm5	2
Rab2a	9005
Znrd2	1757
Wnt10b	9
Tmprss2	0
Mrpl28	3620
Steap4	0
Phax	4629
1700096K18Rik	399
Adig	0
Slc19a1	4350
Polr2h	704
Fgl1	0
Prkcz	6
Bpifb2	0
Prkag1	7333
Kctd19	0
Btg3	7
Gorab	324
Kcnn2	0
Lect2	0
Tax1bp3	889
Guca1b	0
B3gnt8	0
Glod5	6
Aldoart2	1
Nek5	0
Tnpo1	1624
Accs	28
Mir8102	0
4930452A19Rik	0
Pou6f1	1
Slfn4	1
Atp4b	0
Abhd2	243
Zfp651	0
Gjb3	0
Vmn1r191	0
Vmn1r71	13
Irak1bp1	122
Mir8095	0
Cpeb4	505
Arfip2	2063
Nrg2	14
Trim36	0
Galnt11	2803
4922502H24Rik	0
1700054M17Rik	0
Tmprss11c	0
Coro6	0
Sf3a3	6332
Spice1	2646
Eif3j1	0
Commd9	1460
Ip6k2	378
9030619P08Rik	0
LOC101055749	0
Clca4c-ps	0
C2cd2	905
Zfp980	0
Casp12	0
Otud7b	734
Gm10865	0
Selenbp2	0
Robo1	1
Smg8	1391
Rabep1	4342
Parp1	14860
Snap29	673
Trim52	0
9630028H03Rik	0
Homer2	2
Serpina1f	0
Rab11fip4os2	0
Dnm3os	5
Rnu11	0
Uvssa	940
Snord34	37
Tekt5	0
Mir6952	0
1700023D09Rik	116
Gm5532	0
LOC100041034	4
Ticrr	0
Gkn1	2
Epb42	0
Rnf208	0
Slc22a29	0
Nudt9	2073
Ydjc	61
Spesp1	0
Uqcrfs1	7716
Macrod2	8
N6amt1	1063
Plxnb3	5
Gmnn	770
Mrps31	1057
Mansc1	37
Dph2	3279
Stx17	760
Cmpk2	1016
Lenep	181
Olfr140	0
Evpl	0
Brat1	3267
Gm29571	0
Ednrb	0
Mir3547	0
1700007K13Rik	0
Nsd1	2988
Xlr3b	0
Wtap	2291
Mphosph8	1557
Gm16853	0
Rnase2b	0
Olfr3	0
Olfr6	0
Mir6342	0
Mir6954	0
Ptpn12	2265
3110021A11Rik	126
2610316D01Rik	0
BC107364	0
Gata5os	0
Ei24	2441
Vmn1r-ps103	0
Stard4	3
Bad	243
Slc7a2	0
En2	0
En1	0
Lgals3bp	1249
Bcl2a1a	0
Eci1	265
Zim1	0
Gspt2	0
9430060I03Rik	0
A730017L22Rik	16
1700030C10Rik	1
AI662270	8325
Mir6358	0
4922502N22Rik	0
Gm20741	0
Slc1a6	0
Slc1a1	0
Slitrk4	0
Zfp572	0
Gbp6	0
Gm44502	0
Mrln	0
Entpd1	589
Rasgrp4	852
Vwc2l	0
Mir669i	0
Colq	2244
Hoxa7	0
Hoxa6	0
Sumo1	10571
Gm5801	903
Dlx4	0
Olfr69	0
Olfr68	0
Olfr67	0
Olfr64	0
Olfr65	0
P4ha2	0
Ilvbl	5120
Golga7	6422
Rpe	3507
Mir99ahg	0
BC039771	0
Rspo4	0
Esf1	3771
4930544G11Rik	0
Mutyh	5
Cd44	201
Phlda1	223
Kcna1	2
Jup	9394
Gm6981	448
Il27ra	10513
Ube2u	0
Ankle1	571
Sbno2	4170
Pdk2	1651
Glp2r	0
Lrrc47	1377
Otop2	1
Cdh24	1430
Cenpe	418
Syt16	0
Nbeal2	2567
S100a7a	0
Trim62	1
Adamts4	5
Ppip5k2	4610
9330175M20Rik	0
Gm15455	13
Olfr176	0
Cmas	7721
Sox10	0
Sorl1	10
Tmem41a	1720
Mir1967	0
Gcm2	0
Serpinb5	0
Zfp292	9515
Dnajc12	764
Opn4	0
Clic4	1635
Zdhhc20	7619
Gstt4	0
Gsc2	0
Gm8126	0
Mirt2	0
Gm45923	0
Gfra1	0
Gm2560	0
Gm29683	0
Mir7089	0
Entr1	18648
Hs3st4	1
Alkal1	0
Poln	0
Smim24	183
Cyp2d22	0
Ccdc51	1261
Tmprss5	0
Plxnd1	440
Serhl	0
Rbm28	6362
Egfl8	0
Gstt3	1
Apol9a	0
Zim2	0
Rps6ka6	0
Gm9530	0
Hk1os	0
Ccnd1	0
Cd28	41068
Serpina6	0
Crisp4	0
Gnai2	39638
Cdc34	4094
Sdf4	17639
Stk11	3174
Pld2	0
Cmya5	1
Tbx18	0
Ceacam18	0
H2-Bl	28
Btnl9	0
Tpcn1	1275
Ago3	1284
Ugt1a6a	0
Ago4	3
Cyp26b1	0
Fras1	0
Fkbp14	0
Tmem40	0
Sipa1l1	2612
Gm11127	436
Serpine3	96
Serpina3i	0
Pfdn4	771
Olfr1354	0
Arf4	15380
4930480M12Rik	0
Amh	0
Amd2	0
Mllt11	409
Thap12	7256
Mbd3	11463
Ruvbl1	5880
Madcam1	0
Ltbp2	0
Dll4	0
1700025B11Rik	0
Sel1l2	0
Mertk	1
4930519H02Rik	0
Papln	0
Fabp2	0
Itga6	4789
Bmp2	0
Zfp36	6467
Zfp35	2770
Srpk3	0
Angptl2	807
Pcsk2os2	0
9330188P03Rik	0
Gm10494	0
Pou3f4	0
Pou3f3	0
Apobec2	6
Rbm47	0
Aff3	2256
1600025M17Rik	0
Siglece	0
Klb	0
Sf3b1	35510
Defb6	0
Map3k21	0
Akap12	737
Klhdc4	1940
Dnajb4	30
Zwilch	2
Gm11961	0
Sycp2l	6
Abcb9	3717
Fgf21	0
Irf2	2842
Tprg	115
BB123696	0
A630023A22Rik	0
Zfp994	25
Golgb1	1078
Slc18a1	0
Zfp446	3250
2010106E10Rik	0
Zfp592	3118
Gtf2e1	327
Bhlha15	0
Gm6297	633
2310002F09Rik	0
BC049352	0
Cltrn	0
Snora33	0
Rhot2	4208
4930407G08Rik	0
Ric1	387
Fbxo47	3
Gm4278	0
Pitpnm2os1	0
Ttll8	0
Eef1akmt4-ece2	0
Slc9a9	8302
Nr2e3	0
Krtap14	0
Anpep	0
Lamc2	0
Zfp26	3156
H2-DMa	469
Sft2d2	5408
Cul4a	7544
Vsig4	0
Specc1l	1932
Rbm45	5112
4930593A02Rik	0
Prol1	0
Cdk19	2598
Slc36a2	0
Tlcd4	0
Tnfrsf14	5273
Nsun3	888
Upk1b	0
Fancm	5
Mfsd1	3609
Mup8	0
Mup7	0
Gm14410	100
Znhit6	1948
6430553K19Rik	1
Zbtb22	337
Mir331	0
Mir329	0
Mir328	0
Mir325	0
Mir103-1	0
Mir129-2	0
Mir34a	0
Mir96	0
Tslrn1	0
Gpam	625
Plcd1	0
Gm4425	0
Zfp644	432
Endog	9
Mir12188	0
Efs	0
Ninj1	423
Naca	8043
Nme4	1125
Nme3	1176
Pxdc1	0
Eif4e3	5870
Mrps9	2795
Sucnr1	0
Kcnn1	0
Slc39a3	10
Dync2h1	1337
Mfsd5	8272
Gatd3a	2491
Naa35	2187
Mtbp	701
Msto1	471
Csgalnact2	1
Rtf2	13559
4930544M13Rik	0
Dram2	386
Slbp	9818
Cryba4	1
Acot11	0
Bex2	125
Bckdk	4995
Pdha1	4552
Gm38499	0
Inpp5k	7066
Dlx6	0
1700006A11Rik	0
Pon1	0
Pole	808
Speer4f1	0
Olfr1467	0
Olfr1472	0
Gm16582	0
Mrgbp	4880
Gp2	0
Akr1c20	0
Ndufv2	4222
Rbm46	0
Arl9	0
Vmn1r177	0
Vmn1r180	0
4931422A03Rik	23
Slc6a8	1
Stim2	2219
4930488B22Rik	0
Bbip1	1658
AI593442	0
1600029I14Rik	0
Hsd17b6	0
Map3k2	1464
Btbd35f1	0
Col10a1	10
Rev3l	2622
Spink4	0
Rps12	2812
Dkk1	0
Dio2	0
Dhfr	394
4930417O13Rik	1007
Prcc	1003
Csf3	0
Cst9	0
Mir1668	0
Oosp2	0
Cplane1	965
Kif7	992
Mir299a	0
4930428E07Rik	0
D230030E09Rik	0
B020014A21Rik	0
Tomm6os	0
Hapln4	0
Fan1	477
Ehbp1l1	179
1700006F04Rik	0
Gm20199	875
1700120C14Rik	0
2200002D01Rik	157
Ceacam13	0
Cers4	1251
Ap3b1	3045
Slain1os	15
Prkcq	16546
Puf60	27297
Bbs1	0
Myo16	0
Cdkn2d	4272
Pax5	16
Pax3	0
Afmid	318
Gm12338	231
Mir7678	0
Ct55	0
Abca8b	0
Hacd1	637
Ncl	25945
Rpl7	16471
Rpl6	12152
Rpl27	3493
Mrpl23	724
Defb3	0
Myoc	0
Prrx1	0
Frem1	0
Dlx6os1	0
Gosr2	11400
Camkk1	1008
Mir8117	0
Mir7090	0
Kifc1	0
Mir147	0
Mir6394	0
Teddm3	0
Gm20036	0
Commd1	1550
Armc4	0
Lipk	0
Shh	0
Slc1a5	10301
Scd2	29580
